map,scen,agents,seed,variant,solved,soc,makespan,lb,time_ms,forward_calls,rebuilds
empty32,empty-32-32-random-5,150,2,tb_step_w10,True,3509,53,3053,596.7,7950,53
empty32,empty-32-32-random-5,200,0,vanilla,True,5450,54,4181,109.0,0,0
empty32,empty-32-32-random-5,150,1,tb_step_w10,True,3504,53,3053,986.8,7950,53
empty32,empty-32-32-random-5,150,2,tb_start_w10,True,4798,118,3053,578.0,150,1
empty32,empty-32-32-random-5,150,0,tb_step_wall,True,3496,53,3053,1410.5,7950,53
empty32,empty-32-32-random-5,150,2,tb_agent_w10,True,3475,53,3053,967.3,15900,53
empty32,empty-32-32-random-5,200,1,vanilla,True,5411,55,4181,221.9,0,0
empty32,empty-32-32-random-5,200,0,tb_start_w10,True,6831,135,4181,615.8,200,1
empty32,empty-32-32-random-5,150,1,tb_step_wall,True,3499,53,3053,1404.2,7950,53
empty32,empty-32-32-random-5,150,1,tb_agent_w10,True,3514,53,3053,1603.9,15900,53
empty32,empty-32-32-random-5,200,0,tb_step_w10,True,4899,53,4181,811.6,10600,53
empty32,empty-32-32-random-5,150,2,pen0.1_step_w10,True,3513,53,3053,1012.5,7950,53
empty32,empty-32-32-random-5,150,2,tb_step_wall,True,3499,53,3053,1409.4,7950,53
empty32,empty-32-32-random-5,200,2,vanilla,True,5396,55,4181,230.3,0,0
empty32,empty-32-32-random-5,200,0,tb_step_wall,True,4991,53,4181,1198.1,10600,53
empty32,empty-32-32-random-5,200,1,tb_start_w10,True,6496,112,4181,744.4,200,1
empty32,empty-32-32-random-5,200,2,tb_step_w10,True,4975,53,4181,809.8,10600,53
empty32,empty-32-32-random-5,200,0,pen0.1_step_w10,True,4960,53,4181,1407.9,10600,53
empty32,empty-32-32-random-5,200,1,tb_agent_w10,True,4927,53,4181,1350.2,21201,53
empty32,empty-32-32-random-5,200,1,tb_step_w10,True,4946,53,4181,1326.5,10600,53
empty32,empty-32-32-random-5,200,1,tb_step_wall,True,4995,53,4181,1213.6,10600,53
empty32,empty-32-32-random-5,200,2,pen0.1_step_w10,True,4977,53,4181,850.9,10600,53
empty32,empty-32-32-random-5,200,1,pen0.1_step_w10,True,4972,53,4181,1405.0,10600,53
empty32,empty-32-32-random-5,200,0,tb_agent_w10,True,4956,53,4181,2220.8,21201,53
empty32,empty-32-32-random-5,200,2,tb_start_w10,True,6553,117,4181,1074.9,200,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,50,0,tb_step_w10,True,4389,174,4104,848.3,8700,174
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,50,0,pen0.1_step_w10,True,4381,174,4104,884.1,8700,174
empty32,empty-32-32-random-5,200,2,tb_step_wall,True,4933,53,4181,1967.5,10600,53
empty32,empty-32-32-random-5,200,2,tb_agent_w10,True,4942,53,4181,2216.5,21200,53
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,50,1,tb_start_w10,True,6947,339,4104,963.0,50,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,50,2,vanilla,True,5060,223,4104,276.3,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,50,1,tb_step_w10,True,4427,174,4104,1402.6,8700,174
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,50,1,pen0.1_step_w10,True,4427,174,4104,868.9,8700,174
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,50,0,tb_agent_w10,True,4390,174,4104,2377.5,17400,174
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,50,2,tb_start_w10,True,6831,401,4104,881.8,50,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,50,1,tb_agent_w10,True,4346,174,4104,2352.2,17400,174
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,50,2,pen0.1_step_w10,True,4605,228,4104,976.2,12200,244
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,50,2,tb_step_w10,True,4668,228,4104,1536.4,12100,242
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,50,2,tb_agent_w10,True,4372,174,4104,2385.2,17400,174
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,50,1,tb_step_wall,True,4352,174,4104,3581.8,8700,174
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,50,0,tb_step_wall,True,4364,174,4104,5734.7,8700,174
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,50,2,tb_step_wall,True,4608,243,4104,6086.8,12850,257
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,50,0,vanilla,False,-1,-1,4104,20001.3,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,50,0,tb_start_w10,False,-1,-1,4104,20001.3,50,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,50,1,vanilla,False,-1,-1,4104,20001.4,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,100,0,vanilla,False,-1,-1,8991,20000.9,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,100,0,tb_agent_w10,False,-1,-1,8991,20000.8,2138814,7823
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,100,0,tb_start_w10,False,-1,-1,8991,20000.7,100,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,100,0,tb_step_w10,False,-1,-1,8991,20000.8,1441100,14411
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,100,0,tb_step_wall,False,-1,-1,8991,20001.9,55000,550
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,100,1,vanilla,False,-1,-1,8991,20000.7,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,100,0,pen0.1_step_w10,False,-1,-1,8991,20000.3,646600,6466
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,100,1,tb_step_w10,False,-1,-1,8991,20000.4,1119800,11198
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,100,1,tb_agent_w10,False,-1,-1,8991,20001.6,1151051,3870
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,100,1,tb_start_w10,False,-1,-1,8991,20000.6,100,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,100,1,tb_step_wall,False,-1,-1,8991,20000.2,122200,1222
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,100,1,pen0.1_step_w10,False,-1,-1,8991,20001.1,643400,6434
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,100,2,vanilla,False,-1,-1,8991,20000.9,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,100,2,tb_step_w10,False,-1,-1,8991,20000.4,1670500,16705
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,100,2,tb_agent_w10,False,-1,-1,8991,20000.3,2649678,9763
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,100,2,tb_start_w10,False,-1,-1,8991,20000.6,100,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,100,2,tb_step_wall,False,-1,-1,8991,20000.5,67000,670
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,100,2,pen0.1_step_w10,False,-1,-1,8991,20000.9,676000,6760
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,150,0,vanilla,False,-1,-1,12569,20000.4,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,150,0,tb_step_w10,False,-1,-1,12569,20000.8,1672050,11147
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,150,0,tb_agent_w10,False,-1,-1,12569,20000.8,1085255,2394
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,150,0,tb_start_w10,False,-1,-1,12569,20000.3,150,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,150,0,tb_step_wall,False,-1,-1,12569,20030.0,25650,171
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,150,0,pen0.1_step_w10,False,-1,-1,12569,20001.7,519600,3464
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,150,1,vanilla,False,-1,-1,12569,20000.5,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,150,1,tb_start_w10,False,-1,-1,12569,20000.7,150,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,150,1,tb_step_w10,False,-1,-1,12569,20001.2,1374900,9166
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,150,1,tb_agent_w10,False,-1,-1,12569,20000.1,1514232,3669
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,150,1,tb_step_wall,False,-1,-1,12569,20008.5,45150,301
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,150,1,pen0.1_step_w10,False,-1,-1,12569,20000.3,495000,3300
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,150,2,vanilla,False,-1,-1,12569,20000.4,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,150,2,tb_step_w10,False,-1,-1,12569,20001.3,1229550,8197
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,150,2,tb_agent_w10,False,-1,-1,12569,20000.8,1013142,2509
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,150,2,tb_start_w10,False,-1,-1,12569,20000.5,150,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,150,2,tb_step_wall,False,-1,-1,12569,20016.2,26400,176
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,150,2,pen0.1_step_w10,False,-1,-1,12569,20001.3,648300,4322
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,200,0,tb_step_w10,False,-1,-1,16019,20001.1,1167400,5837
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,200,0,vanilla,False,-1,-1,16019,20000.9,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,200,0,tb_step_wall,False,-1,-1,16019,20018.7,61600,308
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,200,0,tb_agent_w10,False,-1,-1,16019,20000.6,415227,806
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,200,0,tb_start_w10,False,-1,-1,16019,20000.8,200,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,200,1,vanilla,False,-1,-1,16019,20000.4,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,200,0,pen0.1_step_w10,False,-1,-1,16019,20005.3,330000,1650
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,50,0,vanilla,True,6028,303,4514,562.8,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,200,1,tb_step_w10,False,-1,-1,16019,20001.1,397400,1987
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,50,0,tb_step_w10,True,4753,189,4514,1559.5,9800,196
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,50,0,tb_start_w10,True,7442,450,4514,940.5,50,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,50,0,tb_agent_w10,True,4714,189,4514,2582.8,19635,191
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,200,1,tb_agent_w10,False,-1,-1,16019,20012.4,301265,624
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,50,1,vanilla,True,5466,306,4514,404.5,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,50,0,pen0.1_step_w10,True,4790,189,4514,1603.8,9800,196
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,50,1,tb_step_w10,True,4789,189,4514,1562.5,9550,191
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,50,1,tb_start_w10,True,7223,448,4514,1018.5,50,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,50,1,tb_agent_w10,True,5980,334,4514,4244.9,78202,600
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,50,0,tb_step_wall,True,4713,231,4514,6789.5,11700,234
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,50,2,vanilla,True,5412,274,4514,393.4,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,50,1,pen0.1_step_w10,True,4789,189,4514,1600.1,9550,191
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,50,2,tb_step_w10,True,4754,189,4514,1567.5,9700,194
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,50,2,tb_start_w10,True,7238,514,4514,901.2,50,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,200,1,tb_start_w10,False,-1,-1,16019,20000.4,200,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,50,1,tb_step_wall,True,4733,231,4514,6747.3,11650,233
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,50,2,pen0.1_step_w10,True,4754,189,4514,966.5,9700,194
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,50,2,tb_agent_w10,True,5675,327,4514,3380.3,48319,403
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,200,1,tb_step_wall,False,-1,-1,16019,20018.0,15600,78
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,200,1,pen0.1_step_w10,False,-1,-1,16019,20001.7,284600,1423
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,100,0,vanilla,True,17468,668,8963,2378.8,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,200,2,vanilla,False,-1,-1,16019,20000.6,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,200,2,tb_agent_w10,False,-1,-1,16019,20003.3,643100,1348
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,200,2,tb_step_w10,False,-1,-1,16019,20003.3,325800,1629
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,200,2,tb_start_w10,False,-1,-1,16019,20001.5,200,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,200,2,tb_step_wall,False,-1,-1,16019,20123.3,15400,77
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,100,1,vanilla,True,21221,758,8963,1239.2,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-1,200,2,pen0.1_step_w10,False,-1,-1,16019,20000.8,606400,3032
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,100,0,tb_start_w10,True,20270,821,8963,3565.8,100,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,50,2,tb_step_wall,True,4735,231,4514,6805.2,12750,255
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,100,2,vanilla,True,22732,789,8963,1819.5,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,100,2,tb_start_w10,True,21617,816,8963,1517.0,100,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,100,0,pen0.1_step_w10,True,15075,583,8963,8704.5,144500,1445
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,100,1,tb_agent_w10,True,14427,564,8963,10754.3,253783,930
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,100,2,pen0.1_step_w10,True,17838,714,8963,7619.9,102800,1028
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,100,0,tb_step_w10,False,-1,-1,8963,20000.6,1423400,14234
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,100,2,tb_agent_w10,True,13860,600,8963,14565.3,379354,1413
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,100,0,tb_agent_w10,False,-1,-1,8963,20005.3,435919,1621
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,100,1,tb_start_w10,True,29536,1088,8963,17510.9,100,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,100,0,tb_step_wall,False,-1,-1,8963,20003.5,65000,650
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,100,2,tb_step_wall,True,14478,470,8963,13691.3,139200,1392
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,100,1,tb_step_w10,False,-1,-1,8963,20000.3,1592300,15923
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,100,1,tb_step_wall,False,-1,-1,8963,20000.4,98200,982
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,100,1,pen0.1_step_w10,False,-1,-1,8963,20000.2,1006600,10066
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,100,2,tb_step_w10,False,-1,-1,8963,20001.2,498900,4989
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,150,0,vanilla,False,-1,-1,12335,20000.7,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,150,1,tb_step_w10,True,34796,999,12335,13941.4,497550,3317
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,150,0,tb_step_w10,False,-1,-1,12335,20001.1,661500,4410
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,150,0,tb_agent_w10,False,-1,-1,12335,20002.3,665244,1735
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,150,0,tb_start_w10,False,-1,-1,12335,20000.7,150,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,150,0,tb_step_wall,False,-1,-1,12335,20009.4,34650,231
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,150,0,pen0.1_step_w10,False,-1,-1,12335,20001.4,293550,1957
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,150,1,vanilla,False,-1,-1,12335,20001.0,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,150,1,tb_agent_w10,False,-1,-1,12335,20001.3,1632863,3997
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,150,1,tb_step_wall,False,-1,-1,12335,20000.6,529800,3532
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,150,1,tb_start_w10,False,-1,-1,12335,20000.5,150,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,150,1,pen0.1_step_w10,False,-1,-1,12335,20000.6,428550,2857
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,150,2,tb_step_w10,True,22040,593,12335,10273.3,339000,2260
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,150,2,vanilla,False,-1,-1,12335,20000.5,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,200,0,vanilla,True,79547,1665,16197,16185.7,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,150,2,tb_agent_w10,False,-1,-1,12335,20002.8,282201,743
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,150,2,tb_start_w10,False,-1,-1,12335,20000.4,150,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,150,2,tb_step_wall,False,-1,-1,12335,20005.2,31350,209
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,150,2,pen0.1_step_w10,True,28283,833,12335,19991.2,394950,2633
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,200,0,tb_step_w10,False,-1,-1,16197,20006.1,330600,1653
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,200,0,tb_agent_w10,False,-1,-1,16197,20008.9,483781,1130
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,200,0,tb_start_w10,False,-1,-1,16197,20000.5,200,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,200,0,tb_step_wall,False,-1,-1,16197,20008.9,15600,78
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,200,0,pen0.1_step_w10,False,-1,-1,16197,20004.3,280000,1400
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,200,1,vanilla,False,-1,-1,16197,20000.4,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,200,1,tb_step_w10,False,-1,-1,16197,20008.0,268600,1343
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,200,1,tb_agent_w10,False,-1,-1,16197,20000.5,212663,515
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,200,1,tb_start_w10,False,-1,-1,16197,20000.4,200,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,200,1,tb_step_wall,False,-1,-1,16197,20011.3,54400,272
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,200,1,pen0.1_step_w10,False,-1,-1,16197,20006.2,219000,1095
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,200,2,vanilla,False,-1,-1,16197,20000.5,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,200,2,tb_step_w10,False,-1,-1,16197,20003.7,336000,1680
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,200,2,tb_agent_w10,False,-1,-1,16197,20003.6,596752,1305
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,200,2,tb_start_w10,False,-1,-1,16197,20000.7,200,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,200,2,tb_step_wall,False,-1,-1,16197,20000.5,15400,77
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-2,200,2,pen0.1_step_w10,False,-1,-1,16197,20006.9,263400,1317
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,50,0,vanilla,False,-1,-1,4317,20001.2,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,50,0,tb_step_w10,False,-1,-1,4317,20000.5,908250,18165
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,50,0,tb_agent_w10,False,-1,-1,4317,20000.8,1503118,11332
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,50,0,tb_step_wall,False,-1,-1,4317,20000.5,1310650,26213
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,50,0,tb_start_w10,False,-1,-1,4317,20000.8,50,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,50,0,pen0.1_step_w10,False,-1,-1,4317,20000.6,674000,13480
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,50,1,vanilla,False,-1,-1,4317,20001.1,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,50,1,tb_step_w10,False,-1,-1,4317,20000.8,913550,18271
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,50,1,tb_agent_w10,False,-1,-1,4317,20000.8,2572942,19419
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,50,1,tb_start_w10,False,-1,-1,4317,20001.0,50,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,50,1,tb_step_wall,False,-1,-1,4317,20000.4,667200,13344
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,50,1,pen0.1_step_w10,False,-1,-1,4317,20000.4,683550,13671
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,50,2,vanilla,False,-1,-1,4317,20001.9,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,50,2,tb_step_w10,False,-1,-1,4317,20001.0,896400,17928
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,50,2,tb_agent_w10,False,-1,-1,4317,20001.1,1492337,11182
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,50,2,tb_start_w10,False,-1,-1,4317,20001.0,50,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,50,2,tb_step_wall,False,-1,-1,4317,20000.8,680250,13605
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,50,2,pen0.1_step_w10,False,-1,-1,4317,20000.5,667700,13354
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,100,0,vanilla,False,-1,-1,8969,20000.9,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,100,0,tb_step_w10,False,-1,-1,8969,20000.2,881700,8817
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,100,0,tb_agent_w10,False,-1,-1,8969,20000.5,2209266,7972
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,100,0,tb_start_w10,False,-1,-1,8969,20000.5,100,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,100,0,tb_step_wall,False,-1,-1,8969,20002.4,74900,749
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,100,0,pen0.1_step_w10,False,-1,-1,8969,20011.0,1089000,10890
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,100,1,vanilla,False,-1,-1,8969,20000.9,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,100,1,tb_step_w10,False,-1,-1,8969,20000.5,942700,9427
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,100,1,tb_agent_w10,False,-1,-1,8969,20000.3,1252635,4428
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,100,1,tb_start_w10,False,-1,-1,8969,20000.5,100,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,100,1,tb_step_wall,False,-1,-1,8969,20007.4,61500,615
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,100,1,pen0.1_step_w10,False,-1,-1,8969,20001.3,641600,6416
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,100,2,vanilla,False,-1,-1,8969,20001.1,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,100,2,tb_step_w10,False,-1,-1,8969,20001.3,920800,9208
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,100,2,tb_agent_w10,False,-1,-1,8969,20000.8,2683360,9765
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,100,2,tb_start_w10,False,-1,-1,8969,20000.4,100,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,100,2,tb_step_wall,True,13727,546,8969,19944.3,92700,927
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,100,2,pen0.1_step_w10,False,-1,-1,8969,20001.0,1097700,10977
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,150,0,vanilla,False,-1,-1,12458,20000.9,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,150,0,tb_step_w10,False,-1,-1,12458,20000.9,664350,4429
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,150,0,tb_agent_w10,False,-1,-1,12458,20002.1,720809,1760
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,150,0,tb_start_w10,False,-1,-1,12458,20000.3,150,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,150,0,tb_step_wall,False,-1,-1,12458,20015.7,31650,211
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,150,0,pen0.1_step_w10,False,-1,-1,12458,20001.4,584700,3898
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,150,1,vanilla,False,-1,-1,12458,20000.3,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,150,1,tb_agent_w10,False,-1,-1,12458,20000.9,1158378,2885
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,150,1,tb_step_w10,False,-1,-1,12458,20000.8,523050,3487
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,150,1,tb_start_w10,False,-1,-1,12458,20000.5,150,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,150,1,tb_step_wall,False,-1,-1,12458,20002.0,30000,200
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,150,1,pen0.1_step_w10,False,-1,-1,12458,20001.0,832800,5552
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,150,2,vanilla,False,-1,-1,12458,20001.0,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,150,2,tb_step_w10,False,-1,-1,12458,20001.6,487500,3250
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,150,2,tb_agent_w10,False,-1,-1,12458,20002.7,387716,987
